2025-02-21 19:02:25 INFO - [clash]: INF [Config] initial compatible provider name=故障转移
2025-02-21 19:02:25 INFO - [clash]: INF [Config] initial compatible provider name=自动选择
2025-02-21 19:02:25 INFO - [clash]: INF [Config] initial compatible provider name=猫猫云
2025-02-21 19:02:25 INFO - [clash]: INF [API] listening addr=127.0.0.1:9090
2025-02-21 19:02:25 INFO - [clash]: INF inbound create success inbound=mixed addr=127.0.0.1:7890 network=tcp
2025-02-21 19:02:25 INFO - [clash]: INF inbound create success inbound=mixed addr=127.0.0.1:7890 network=udp
2025-02-21 20:47:10 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2352 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:15 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2354 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:15 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2356 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:20 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2358 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 20:47:20 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2364 rAddr=r10.o.lencr.org:80 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 20:47:20 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2370 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:20 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2372 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:25 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2381 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:26 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2383 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:26 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2375 rAddr=v20.events.data.microsoft.com:443 mode=rule rule=DomainSuffix(microsoft.com) proxy=DIRECT
2025-02-21 20:47:31 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2385 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:31 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2387 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:36 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2389 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:36 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2391 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:41 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2393 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:41 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2395 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:46 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2397 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:46 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2399 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:51 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2401 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:51 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2403 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:56 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2405 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:47:56 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2407 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:01 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2409 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:01 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2411 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:03 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2413 rAddr=ab.chatgpt.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 20:48:04 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2425 rAddr=chatgpt.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 20:48:06 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2435 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:06 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2437 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:11 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2439 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:11 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2441 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:16 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2443 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:16 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2445 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:21 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2447 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:21 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2449 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:26 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2451 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:26 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2453 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:31 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2455 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:31 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2457 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:36 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2459 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:36 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2461 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:41 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2464 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:41 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2466 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:46 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2469 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:46 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2471 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:51 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2473 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:51 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2475 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:56 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2477 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:48:56 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2479 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:01 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2481 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:01 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2483 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:06 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2485 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:06 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2487 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:07 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2489 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 20:49:11 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2500 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:11 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2502 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:16 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2504 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:16 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2506 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:21 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2508 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:21 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2510 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:26 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2512 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:26 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2514 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:31 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2516 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:31 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2518 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:36 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2520 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:36 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2522 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:41 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2525 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:41 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2527 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:46 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2529 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:46 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2531 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:51 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2533 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:51 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2535 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:56 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2537 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:49:56 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2539 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:01 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2541 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:01 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2543 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:06 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2545 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:06 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2547 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:11 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2549 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:11 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2551 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:16 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2553 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:16 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2555 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:21 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2557 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:22 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2559 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:27 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2561 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:27 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2563 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2565 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2567 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:36 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2569 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 20:50:37 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2581 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:37 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2583 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:37 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2585 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 20:50:42 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2587 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:42 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2589 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2591 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2599 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2592 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 20:50:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2601 rAddr=r10.o.lencr.org:80 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 20:50:52 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2608 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:52 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2610 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:57 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2612 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:50:57 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2614 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:02 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2616 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:02 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2618 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:07 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2620 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:07 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2622 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:12 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2624 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:12 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2626 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:17 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2628 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:17 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2630 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:22 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2632 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:22 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2634 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:27 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2636 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:27 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2638 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2640 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:32 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2642 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:37 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2644 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:37 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2646 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:42 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2648 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:42 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2650 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2652 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:47 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2654 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:51 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2656 rAddr=chatgpt.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 20:51:52 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2668 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:52 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2670 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:53 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2672 rAddr=ab.chatgpt.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 20:51:57 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2674 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:51:57 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2676 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:52:02 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2678 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:52:02 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2680 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:52:07 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2682 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:52:07 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2684 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:52:10 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2686 rAddr=push.services.mozilla.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 20:52:12 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2693 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:52:12 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2695 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:52:15 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2697 rAddr=ab.chatgpt.com:443 mode=rule rule=Match() proxy=猫猫云[1.0x 🇭🇰 香港 HK - 1]
2025-02-21 20:52:17 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2699 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:52:17 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2701 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
2025-02-21 20:52:22 INFO - [clash]: INF [TCP] connected lAddr=127.0.0.1:2704 rAddr=127.0.0.1:8081 mode=rule rule=IPCIDR(127.0.0.0/8) proxy=DIRECT
